title,stars,teks
Wisata Aer Mata Ibu Arosbaya,5,untuk dinsos kabupaten setempat mungkin bisa di kondisikan untuk yang bagian pengemis karena agak membuat pengunjung sedikit risih
Wisata Aer Mata Ibu Arosbaya,5,enak ini buat wisata yang religius sore hari lebih direkomendasikan selain banyak aneka ragam makanan vibesnya juga dapat bagus
Wisata Aer Mata Ibu Arosbaya,3,tempat ziarah sangat asri dan sejukhanya terkadang pengemis terlalu mengganggu
Wisata Aer Mata Ibu Arosbaya,5,tempat bersejarah bagi umat islam yang menjadi inspirasi bagi kaum ibu
Wisata Aer Mata Ibu Arosbaya,5,rapi bersih hanya ada peminta
Wisata Aer Mata Ibu Arosbaya,4,masih alami situasi tenang
Wisata Aer Mata Ibu Arosbaya,5,asyik sekali
Wisata Aer Mata Ibu Arosbaya,5,pemandangan yang sangat indah tenang dan sakral
Wisata Aer Mata Ibu Arosbaya,5,salah satu wisata religi di madura makamnya bagus seperti makam raja di imogiri jogja ada sumber mata air yang katanya bisa nyembuhin penyakit lokasinya dibawah makam sebelum makan nanti kekiri turun tangga airnya segar soalnya dari sumurnya langsung terus ada dispensernya jadi airnya dingin wkwk ada yang jual juga airnya sebotol aqua besar harganya rp akses menuju kesana cukup mudah tapi jalannya banyak lubang tapi masih aman untuk dilewati banyak pengemis di tempat parkir sampai menuju makam saran aku jangan kasih uang ke pengemisnya soalnya sekali ngasih akan dikerubungi sama pengemis yang lain sampai kamu ngasih baru mereka mau pergi untuk parkirnya mobil rp
Wisata Aer Mata Ibu Arosbaya,5,mencari keberkahan
Wisata Aer Mata Ibu Arosbaya,3,tempat pesarean bersih terawat sayangnya masih minim area parkir bus dan para pengemis sangat meresahkan mungkin pemangku desa setempat bisa memberikan seminar untuk berwirausaha di sepanjang jalan agar turut menghidupkan perekonomian warga sekitar daripada meminta
Wisata Aer Mata Ibu Arosbaya,5,makam pangeran cakraningrat i vi dan ratu syarifah ambami disini tempatnya
Wisata Aer Mata Ibu Arosbaya,5,bagus sekali
Wisata Aer Mata Ibu Arosbaya,4,tuhan memberkati
Wisata Aer Mata Ibu Arosbaya,5,sejuk tempatnya seolah sohibul maqam hadir di keliling rumah itu
Wisata Aer Mata Ibu Arosbaya,4,tempat bersejarah yang ada di madura hanya saja dsana bnyak pengemis yang kadang buat orang infil karena kadang juga ada yang smpek mnjambak baju para peziarah
Wisata Aer Mata Ibu Arosbaya,3,kurang tertata
Wisata Aer Mata Ibu Arosbaya,5,amazingmagicaldi sudut mana saja estetik benar indah sekali wajib ngulang ini ramah juga bagi para goweser bebas masuk tapi karena kemarin ada premannya jd bayar seiklasnya bisa gowes di aku berair tapi atau ya liccinnini fotonya di arosbaya karena di aku basah hanya ada video
Wisata Aer Mata Ibu Arosbaya,5,hatihati ternyata air yang diedarkan dipesarean ternyata palsu karena untuk mendapat kan air keramatnya yang asli peziarah harus ambil sendiri ketempat sumber nya yang terletak dibawah pesarean itu sendiri petunjuk arah nya bisa diikuti dari pintu samping ke arah masjid
Wisata Aer Mata Ibu Arosbaya,1,masih ada pengemis
Wisata Aer Mata Ibu Arosbaya,4,nyaman
Wisata Aer Mata Ibu Arosbaya,5,semoga mendapat keberkahan
Wisata Aer Mata Ibu Arosbaya,5,wisata religi iburamah
Wisata Aer Mata Ibu Arosbaya,4,salah satu tempat wisata religi di pulau madura yang harus di kunjungi karena sarat dengan sejarah kerajaan di madura tempatnya di atas bukit yang indah dan ada juga sumber mata air yang konon bisa untuk pengobatan
Wisata Aer Mata Ibu Arosbaya,2,sangat perlu adanya pemberdayaan masyarakat sekitar
Wisata Aer Mata Ibu Arosbaya,5,telat saja hehehe
Wisata Aer Mata Ibu Arosbaya,5,kenapa masih banyak yang mengedarkan air palsu diarea makam padahal air sumber yang asli nya berada dibawah pesarean maaf sangat mengganggu karena ketika tawasul disodorkan atau dipaksakan untuk membeli air nya
Wisata Aer Mata Ibu Arosbaya,5,sengat baik
Wisata Aer Mata Ibu Arosbaya,5,alhamdulillahbarokaallahtempat ziaroh yang sangat menyentuh hatisupaya sllu ingatbertambah taqwa pada allah swt
Wisata Aer Mata Ibu Arosbaya,4,wisata wali madura
Wisata Aer Mata Ibu Arosbaya,1,hati banyak tukang minta paksa
Wisata Aer Mata Ibu Arosbaya,5,kalau kesini bawa uang kecil yang banyak yang minta sudah terlatih main keroroyok aji mumpung sy sebagai orang keturunan madura bangga banyak wisata tapi agak sdikit kurang senang sebenarnya karena hal seperti ini pihak terkait seperti perlu peninjauan ke tempat wisata di madura kapan majunya madura klu tidak ada pengawasan dari hal kecil sperti ini pungli masih marak dmana
Wisata Aer Mata Ibu Arosbaya,3,terlalu banyak
Wisata Aer Mata Ibu Arosbaya,5,entah karena memang lagi sepi atau gimana ya hanya ada rombongan elf sama satu lagi rombongan aku
Wisata Aer Mata Ibu Arosbaya,5,karomahnya luar biasa semoga mendapat barokahnya amiin
Wisata Aer Mata Ibu Arosbaya,1,banyak pengemis rese
Wisata Aer Mata Ibu Arosbaya,5,woww
Wisata Aer Mata Ibu Arosbaya,3,kena parkir jauh oleh petugas parkir
Wisata Aer Mata Ibu Arosbaya,4,bagi teman teman yang mau berziarah ke tempat ini mohon jangan memberi uang ke pengemis jika teman teman ingin memberi silahkan tetapi jangan semua di beri uang dan mohon maaf atas salah kata sayajuga manusia
Wisata Aer Mata Ibu Arosbaya,1,terlalu banyak pengemis dan itu menganggu para penziarah
Wisata Aer Mata Ibu Arosbaya,5,sejuta kedamaian
Wisata Aer Mata Ibu Arosbaya,5,udaranya sejuk harga snackminuman di warung terjangkau tidak menaikan harga tapi sayangnya kurang banyak tempat kuliner disini dan masih ada saja penyandang kesejahteraan minta minta lumayan agak terganggu sih
Wisata Aer Mata Ibu Arosbaya,5,alhamdulilah bisa sampai ke sumber aer mata yang asli
Wisata Aer Mata Ibu Arosbaya,5,letak sumber nya dibawah pesarean ratu ibu petunjik arahnya bisa diikuti dari samping masjid semoga membantu bagi peziarah lainnya karena selama ini aku tertipu dengan air yang disediakan di makam pesarean aer sumber yang asli tidak diedarkan dimakam pesarean
Wisata Aer Mata Ibu Arosbaya,5,ziarah dan mengenal sejarah
Wisata Aer Mata Ibu Arosbaya,5,brkali pun tidak akan bosan tuk prgi ksanacm takut sama pngemisnyaklo mnta mmaksadan berebubatanjdi brdebar jantungq rasanya
Wisata Aer Mata Ibu Arosbaya,5,alhamdulilah bisa ketempat sumber nya untuk memperoleh air sumber nya yang asli
Wisata Aer Mata Ibu Arosbaya,5,bagus
Wisata Aer Mata Ibu Arosbaya,3,banyak pengemisnya
Wisata Aer Mata Ibu Arosbaya,5,nyaman
Wisata Aer Mata Ibu Arosbaya,5,bahagia bisa masuk ke makam sarifah ambami
Wisata Aer Mata Ibu Arosbaya,5,tempat tawasul lewat lantaran syarifah ambami
Wisata Aer Mata Ibu Arosbaya,5,muantap
Wisata Aer Mata Ibu Arosbaya,5,bagus
Wisata Aer Mata Ibu Arosbaya,5,rame sekali
Wisata Aer Mata Ibu Arosbaya,5,keren penuh dengan sejarah
Wisata Aer Mata Ibu Arosbaya,3,akses masuk ke bukit kapur sangat kecilhati mobil besarbtw bukit kapurnya sangat ok buat selfi apalagi buat pre wedingdan kalau bisa pakai jasa guide saja biar lebih aman
Wisata Aer Mata Ibu Arosbaya,1,banyak pengemis anjing
Wisata Aer Mata Ibu Arosbaya,3,para pengemis sangat mengganggu pengunjung
Wisata Aer Mata Ibu Arosbaya,5,wisata religi dengan segala ciri khasnya
Wisata Aer Mata Ibu Arosbaya,5,religius
Wisata Aer Mata Ibu Arosbaya,5,bagus tapi sayang banyak pengemisnya
Wisata Aer Mata Ibu Arosbaya,4,pengalaman wisata religius yang menyentuh sekaligus bikin deg deg an karena harus benar brhati dalam brtindk bersikap maupun uneg yang ada dalam hati harus brfikirn positif dan bebas
Wisata Aer Mata Ibu Arosbaya,5,cocok buat fotowajib untuk di datang di
Wisata Aer Mata Ibu Arosbaya,5,situs rajaraja di madura yang harus di lestarikan
Wisata Aer Mata Ibu Arosbaya,1,tempat rumayan tapi kurang sippengemisnya banyak dan suka malsa
Wisata Aer Mata Ibu Arosbaya,5,aku sangat terkesan dengan suasana yang masih kelasik bahkan ada baxak batu ukiran zaman kerajaan yang masih utuh
Wisata Aer Mata Ibu Arosbaya,4,sebenarnya sdh bagus sayang banyak pengemis yang maksa maksa sambil ngejar ngejar peziarah waktu naik di minta turun pun diminta lagi dan orangnya yang minta pun juga sama
Wisata Aer Mata Ibu Arosbaya,5,wisata releji
Wisata Aer Mata Ibu Arosbaya,5,wisata religi yang menyejukkan hati
Wisata Aer Mata Ibu Arosbaya,5,wisata religi yang sangat eksotis dimana dimakamkan para waliyullah dan raja islam dari keturunan sunan giri
Wisata Aer Mata Ibu Arosbaya,5,tujuan ziaroh makam raja madura
Wisata Aer Mata Ibu Arosbaya,5,parkiran sempit bila bawa big bus
Wisata Aer Mata Ibu Arosbaya,1,banyak anak yang minta uangbikin tidak nyaman
Wisata Aer Mata Ibu Arosbaya,5,pernah berkunjung
Wisata Aer Mata Ibu Arosbaya,5,aku driver pariwisatasebepa banyak pantai di selatancuma pantai pacar yang blum aku masukin
Wisata Aer Mata Ibu Arosbaya,5,arsitektur zaman dulu yang terukur dari abad ke abad
Wisata Aer Mata Ibu Arosbaya,4,jika ingin sedekah pada orang pemintaminta harap bawa uang receh
Wisata Aer Mata Ibu Arosbaya,5,ketika tiba di lokasi wisata aer mata ibu ataupun arosbaya maka yang terlintas di benak pikiran adalah seakan berada di zaman abad pertengahan suasan gothic bukit dinding kapur menambah kesan tersendiri
Wisata Aer Mata Ibu Arosbaya,1,banyak pengemis yang memaksa pengunjung untuk memberi uang
Wisata Aer Mata Ibu Arosbaya,5,tempatnya tinggi dan segar airnya
Wisata Aer Mata Ibu Arosbaya,5,mengunjungi leluhur
Wisata Aer Mata Ibu Arosbaya,5,alhamdulilah
Wisata Aer Mata Ibu Arosbaya,5,sambang leluhur
Wisata Aer Mata Ibu Arosbaya,5,informasi jelas akses mudah
Wisata Aer Mata Ibu Arosbaya,4,situs peninggalan sejarah yang masih terawat tempatnya adem airnya dingindaaan cocok buat wisata riligi
Wisata Aer Mata Ibu Arosbaya,5,bagi yang pernah singgah tentunya menjadi pengalaman yang sangat indah bagi yang belum pernah singgah dicoba dong
Wisata Aer Mata Ibu Arosbaya,3,terlalu banyak pengemis
Wisata Aer Mata Ibu Arosbaya,5,ingin mengenal sejarah kerajaan kerajaan fi tanah madura datanglah kesini
Wisata Aer Mata Ibu Arosbaya,5,wisata religi zaman kerajaan mojopahit
Wisata Aer Mata Ibu Arosbaya,2,oke
Wisata Aer Mata Ibu Arosbaya,5,kampung halaman yang bikin adem
Wisata Aer Mata Ibu Arosbaya,5,mantap religius
Wisata Aer Mata Ibu Arosbaya,5,tempatnya bagus hanya lokasi parkir yang kurang luas
Wisata Aer Mata Ibu Arosbaya,5,tempat ziarah sekaligus cagar budaya
Wisata Aer Mata Ibu Arosbaya,5,alhamdulilah bisa sampai ke makam ratu ibu yang mana beliau adalah paman dari bebuyutku
Wisata Aer Mata Ibu Arosbaya,5,kampung halaman terbaik
Wisata Aer Mata Ibu Arosbaya,3,sangat membantu aku untuk mencari lokasi
Wisata Aer Mata Ibu Arosbaya,5,rame bersih n orangx ramah
Wisata Aer Mata Ibu Arosbaya,5,wisata religi yang wajib dikunjungi
Wisata Aer Mata Ibu Arosbaya,5,penuh semangat
Wisata Aer Mata Ibu Arosbaya,5,kasih sayang seorang ibu
Wisata Aer Mata Ibu Arosbaya,5,mengesankan
Wisata Aer Mata Ibu Arosbaya,5,gigihnya perjuangan seorang ibu
Wisata Aer Mata Ibu Arosbaya,5,subhanallah
Wisata Aer Mata Ibu Arosbaya,4,lumayan ramai
Wisata Aer Mata Ibu Arosbaya,4,senang
Wisata Aer Mata Ibu Arosbaya,4,tempat beli ikan tuna
Wisata Aer Mata Ibu Arosbaya,4,banyak anak tanggalelah tapi terbayar dengan melihat ornamen ukiran di nisan makam raja
Wisata Aer Mata Ibu Arosbaya,5,seru
Wisata Aer Mata Ibu Arosbaya,5,makam santo
Wisata Aer Mata Ibu Arosbaya,5,atas
Wisata Aer Mata Ibu Arosbaya,4,penataan parkirnya kurang sip
Wisata Aer Mata Ibu Arosbaya,5,oke
Wisata Aer Mata Ibu Arosbaya,5,murah meriah
Wisata Aer Mata Ibu Arosbaya,4,sungguh mengagumkan
Wisata Aer Mata Ibu Arosbaya,4,keren sih cm pengemisnya bikin risih
Wisata Aer Mata Ibu Arosbaya,5,religius
Wisata Aer Mata Ibu Arosbaya,5,sangat bersejarah
Wisata Aer Mata Ibu Arosbaya,5,tempat wisata bersejarah
Wisata Aer Mata Ibu Arosbaya,5,mengajar santri
Wisata Aer Mata Ibu Arosbaya,3,nagus sebenernya tapi banyak pengemisnya yang agak maksa
Wisata Aer Mata Ibu Arosbaya,4,tambang batu yang instagramable
Wisata Aer Mata Ibu Arosbaya,4,wisata religi yang penuh sejarah berada di kecamatan arosbaya kabupaten bangkalan jawa timur tapi sayang banyak oknum masyarakat yang berprofesi sebagai pengemis di tangga pintu kedatangan semoga jd lebih tertib dan baik
Wisata Aer Mata Ibu Arosbaya,5,menyediakan miana indukan
Wisata Aer Mata Ibu Arosbaya,5,mantap
Wisata Aer Mata Ibu Arosbaya,5,lebih baik jaga kesopanan dan jaga diri karena tempat ziarah ada tempat sholat masjid dibagian atas dan musholah dibagian bawah dekat sumber air harga terkini penjualan air untuk lt
Wisata Aer Mata Ibu Arosbaya,5,tempat yang insyaallah mustajabnya doa
Wisata Aer Mata Ibu Arosbaya,3,bagus tapi yang di luar kurang di rawat
Wisata Aer Mata Ibu Arosbaya,5,salah satu tempat wisata di madura
Wisata Aer Mata Ibu Arosbaya,5,ziaroh
Wisata Aer Mata Ibu Arosbaya,5,mantap
Wisata Aer Mata Ibu Arosbaya,5,traveller rohani
Wisata Aer Mata Ibu Arosbaya,5,tamu wajib lapor
Wisata Aer Mata Ibu Arosbaya,3,parkir bus sempit
Wisata Aer Mata Ibu Arosbaya,5,salah satu tempat ziarah yang ada di pulau madura yang wajib dikunjungi peziarah ketika berziarah ke pulau madura lokasinya berada di desa buduran arosbaya bangkalan merupakan pesarean keluarga kerajaan pada jamannya kalau sejarahnya kurang tahu
Wisata Aer Mata Ibu Arosbaya,5,alhmdulillah suka sekali tetapi yang tidak suka bnyak yang minta minta uang jadi yang tidak prnah nya bgitu
Wisata Aer Mata Ibu Arosbaya,4,tempat yang bagus buat dzikir dan menenangkan bathin
Wisata Aer Mata Ibu Arosbaya,3,bersih
Wisata Aer Mata Ibu Arosbaya,5,mengenang sejarah
Wisata Aer Mata Ibu Arosbaya,4,makam raja
Wisata Aer Mata Ibu Arosbaya,4,pengelolaan maqbarah yang kurang mximal
Wisata Aer Mata Ibu Arosbaya,5,tempatnya nyaman
Wisata Aer Mata Ibu Arosbaya,5,tempatnya sejuk tapi sayang yang minta minta suka reseh mohon ditertibkan
Wisata Aer Mata Ibu Arosbaya,5,sejarah bangkalan
Wisata Aer Mata Ibu Arosbaya,2,bagus sekali
Wisata Aer Mata Ibu Arosbaya,5,religi dan kisahnya sangat terharu nyai syarifah ambami
Wisata Aer Mata Ibu Arosbaya,5,tempat yang layak untuk di ziarahi untuk memgingat jasa para wali allah dan meminta kpd allah
Wisata Aer Mata Ibu Arosbaya,3,tentang tempat makam dan siapa sebenarnya makam aer mata ibu
Wisata Aer Mata Ibu Arosbaya,4,tempatnya terawat bagi pecinta petis disini juga ada jual petis dan cobek harap berhatihati untuk tidak memegang uang juga membuka dompet atau tas pemintaminta di sini cukup agresif
Wisata Aer Mata Ibu Arosbaya,3,tempatnya bagus buat wisata religi maupun wisata sejarah buat foto bukit kapornya murah dan baguscuma jalannya yang perlu di perbaharui kebetulan pas kesana jalanan banyak yang rusak
Wisata Aer Mata Ibu Arosbaya,4,orangny ramah sekali
Wisata Aer Mata Ibu Arosbaya,5,indah
Wisata Aer Mata Ibu Arosbaya,5,bagus
Wisata Aer Mata Ibu Arosbaya,2,jalannya masih kurang lebar dan banyak yang rusak
Wisata Aer Mata Ibu Arosbaya,5,alhamdulilah sangat baik dan bersihcumak pintu masuk kalau hujan itu yang perlu di perhatikan
Wisata Aer Mata Ibu Arosbaya,5,sangat bagus tempatnya
Wisata Aer Mata Ibu Arosbaya,5,semoga dapat barokah nya para wali allah
Wisata Aer Mata Ibu Arosbaya,5,rawat dan lestarikan sejarah
Wisata Aer Mata Ibu Arosbaya,5,mendesah
Wisata Aer Mata Ibu Arosbaya,3,risih banyak pengemis dari anak kecil hingga orang dewasa
Wisata Aer Mata Ibu Arosbaya,5,bagus dan luar biasa
Wisata Aer Mata Ibu Arosbaya,5,aku pernah ke air mata ibu
Wisata Aer Mata Ibu Arosbaya,5,makam aer mata ibu arosbaya bangkalan madura salah satu tempat wisata religi yang banyak dikunjungi disini selain ziarah ke para auliyajuga ada sumber mata air yang banyak diambil ambilnya olsh peziarah emping singkong khas madurarengginangdan yang paling khas adalah buah kedondong yang besar dan rssanya maniswooowwbeda rasanya dengan buah kedondong yang tumbuh ditempat lain
Wisata Aer Mata Ibu Arosbaya,4,arusbaya madura
Wisata Aer Mata Ibu Arosbaya,5,bagus tempatnya
Wisata Aer Mata Ibu Arosbaya,5,tempat yang bagus untuk dikunjungi
Wisata Aer Mata Ibu Arosbaya,5,tempatnya nyaman untuk berdoa
Wisata Aer Mata Ibu Arosbaya,5,sangat sejuk dan damai
Wisata Aer Mata Ibu Arosbaya,5,mohon cepat
Wisata Aer Mata Ibu Arosbaya,5,salah satu tempat untuk ziarah yang ramai dikunjungi
Wisata Aer Mata Ibu Arosbaya,3,pemamdamgan alam indah tapi tempat masih belum di renovasi
Wisata Aer Mata Ibu Arosbaya,3,terlalu banyak pemgemis ibu padahal kalau diliat mereka masih mampu bekerja dan yang bikin tidak nyaman mintanya maksa
Wisata Aer Mata Ibu Arosbaya,4,suasananya enak semacam di atas bukit gitu sejuk hanya banyak orang anakanak mintaminta mintamintanya agak maksa juga
Wisata Aer Mata Ibu Arosbaya,5,barok
Wisata Aer Mata Ibu Arosbaya,2,banyak pungli klw bisa jangan di kasih nnt kebiasaan kita mendidik orang minta
Wisata Aer Mata Ibu Arosbaya,5,salah satu tempat yang rekom buat para peziarah
Wisata Aer Mata Ibu Arosbaya,3,jalannya kecil sekali mobil besar seperti innova tidak bisa masuk ke dalam cukup untuk satu city car saja bayangkan kalau ada mobil lain yang turun saat kita naik tidak ada sewa sepeda motor pemerintah daerah seharusnya memperhatikan fasilitas pariwisata
Wisata Aer Mata Ibu Arosbaya,4,tidak rame seperti dulu tapi masih banyak yang minta
Wisata Aer Mata Ibu Arosbaya,5,tempat wisata religi yang indah dan bagus salam dari masjid miftahul huda bendorejo kediri minggu des
Wisata Aer Mata Ibu Arosbaya,4,untuk petugas keamananharus tegas menertipkan orang yang meminta minta
Wisata Aer Mata Ibu Arosbaya,4,tempat yang bagus
Wisata Aer Mata Ibu Arosbaya,5,buju rato ebu
Wisata Aer Mata Ibu Arosbaya,5,situs peninggalan sejarah kanjeng ratu ibu
Wisata Aer Mata Ibu Arosbaya,5,bersih tempatnya
Wisata Aer Mata Ibu Arosbaya,5,wisata religi yang wajib di ziarahi kalau ke madura
Wisata Aer Mata Ibu Arosbaya,4,bersih
Wisata Aer Mata Ibu Arosbaya,5,wisata religi di madura
Wisata Aer Mata Ibu Arosbaya,5,alhamdulilah nyaman ongguh
Wisata Aer Mata Ibu Arosbaya,5,salah satu tmpat wisata religi yang baik di madura
Wisata Aer Mata Ibu Arosbaya,1,pengemisnya membuat kurang nyaman pengunjung
Wisata Aer Mata Ibu Arosbaya,5,suasana sore hari
Wisata Aer Mata Ibu Arosbaya,4,lokasinya mudah parkirnya bersih dan rapi
Wisata Aer Mata Ibu Arosbaya,5,bersih
Wisata Aer Mata Ibu Arosbaya,5,wisata religi penting untuk di kunjungi edukasi kepada generasi muda khazanah sejarah para pendahulu
Wisata Aer Mata Ibu Arosbaya,5,tempat yang sangat relejius sekali
Wisata Aer Mata Ibu Arosbaya,5,tempat bersih dan nyaman
Wisata Aer Mata Ibu Arosbaya,3,sayang kurang kebersihannya
Wisata Aer Mata Ibu Arosbaya,5,sangat perfek untuk muhasabah
Wisata Aer Mata Ibu Arosbaya,5,karena ditempat ini terdapat makam raja dan leluhur orang madura
Wisata Aer Mata Ibu Arosbaya,5,tempatnya bagus kerenuntuk yang suka foto dsini cocok bingiit
Wisata Aer Mata Ibu Arosbaya,5,tempat ziarah syarifah ambami yang menurunkan raja pemimpin pulau madura
Wisata Aer Mata Ibu Arosbaya,5,menyesap
Wisata Aer Mata Ibu Arosbaya,3,tempat berziarahwisata religi tempat lumayan bagus tapi sangat disayangkan ulah para peminta terlalu memaksa dan kalau dikasih pasti yang lain memaksamengeroyok meminta dikasih juga
